# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = tmphate1ayn_model
# start_datetime = 2022-03-05 18:14:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/4p/0qz7dp9d0z77llrj1f8zbg1w0000gn/T/tmpc6s5sv7i/zicss1ai.json
# init = 2 (Default)
# random
#   seed = 12460
# output
#   file = /Users/patryktomaszewski/studies/bachelor1/data analitycs/Data-Analytics-labs/Lab 1 - Python review/results/bern_1-20220305191452_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.907128
# Diagonal elements of inverse mass matrix:
# 0.231678
-12.5236,0.992655,0.907128,1,3,0,12.6026,0.609559
-12.5349,0.987959,0.907128,2,7,0,12.6047,0.658758
-12.515,1,0.907128,1,1,0,12.5308,0.647853
-13.73,0.757561,0.907128,1,3,0,14.1992,0.788713
-12.5214,0.935751,0.907128,1,3,0,14.3227,0.610857
-12.5057,0.999888,0.907128,1,3,0,12.5195,0.625277
-12.5109,0.967165,0.907128,2,3,0,12.7437,0.618576
-12.5071,0.957253,0.907128,2,3,0,12.8224,0.622896
-12.7269,0.955201,0.907128,1,3,0,12.7782,0.556085
-13.3139,0.932915,0.907128,2,7,0,13.3561,0.762274
-13.3979,0.986413,0.907128,1,1,0,13.5185,0.76822
-13.9696,0.915502,0.907128,1,1,0,14.0021,0.801284
-12.5917,1,0.907128,2,7,0,13.6906,0.584552
-12.7378,0.96104,0.907128,2,3,0,12.9469,0.55423
-12.7378,0.554729,0.907128,1,3,0,15.8267,0.55423
-12.6401,1,0.907128,1,1,0,12.7269,0.572814
-13.3708,0.868163,0.907128,2,3,0,13.8611,0.481245
-12.9438,1,0.907128,1,1,0,13.2991,0.52495
-13.5935,0.863341,0.907128,1,1,0,13.6021,0.46293
-13.681,0.980524,0.907128,1,1,0,13.9026,0.456284
-13.2795,0.592057,0.907128,3,7,0,17.4569,0.759735
-13.0996,1,0.907128,1,1,0,13.3112,0.745153
-13.0071,1,0.907128,1,1,0,13.1517,0.736604
-14.7934,0.857045,0.907128,2,7,0,14.821,0.388244
-14.6499,1,0.907128,1,1,0,15.2015,0.395758
-12.5575,0.914101,0.907128,1,3,0,15.4726,0.667223
-12.5771,0.976786,0.907128,1,3,0,12.7536,0.588694
-12.5755,1,0.907128,2,7,0,12.5772,0.672678
-12.973,0.877204,0.907128,1,3,0,13.4695,0.521415
-12.8442,1,0.907128,2,3,0,12.9903,0.537989
-12.776,0.885028,0.907128,2,7,0,13.725,0.710139
-14.7648,0.865255,0.907128,2,3,0,14.7655,0.389719
-14.756,1,0.907128,2,7,0,14.8043,0.834265
-14.248,1,0.907128,2,3,0,14.8259,0.814194
-14.2496,0.995314,0.907128,2,7,0,14.3124,0.418402
-13.9513,1,0.907128,2,3,0,14.4339,0.437261
-13.3038,1,0.907128,1,1,0,13.8651,0.487227
-12.8306,0.872872,0.907128,2,3,0,14.7984,0.717289
-12.6724,1,0.907128,1,1,0,12.8056,0.693975
-12.8104,0.965051,0.907128,2,3,0,13.0578,0.714721
-12.5271,0.952742,0.907128,2,3,0,13.2759,0.60763
-12.5053,0.99976,0.907128,1,3,0,12.5257,0.626176
-12.5053,0.999987,0.907128,1,1,0,12.5056,0.626041
-13.5046,0.875397,0.907128,2,3,0,13.536,0.775274
-13.5378,0.994787,0.907128,1,1,0,13.7043,0.777373
-14.1799,0.908471,0.907128,1,1,0,14.2164,0.81118
-12.5482,1,0.907128,2,3,0,13.8551,0.598327
-12.5103,0.998529,0.907128,2,3,0,12.5611,0.619218
-13.006,0.901528,0.907128,1,3,0,13.1212,0.517537
-12.7875,1,0.907128,1,1,0,12.9786,0.546273
-12.6766,1,0.907128,1,1,0,12.7785,0.565269
-12.692,0.996593,0.907128,1,1,0,12.7257,0.562342
-12.6327,1,0.907128,1,1,0,12.6939,0.574462
-12.7871,0.902799,0.907128,1,3,0,13.338,0.711651
-12.5934,0.998952,0.907128,2,7,0,12.7626,0.584086
-13.7255,0.860278,0.907128,2,7,0,13.7265,0.788464
-13.4514,1,0.907128,1,1,0,13.7747,0.771823
-14.3481,0.873832,0.907128,1,1,0,14.3549,0.818466
-14.1539,1,0.907128,2,7,0,14.3448,0.42424
-13.5334,1,0.907128,1,1,0,14.1195,0.467665
-14.8557,0.745395,0.907128,1,1,0,14.8862,0.38507
-15.4647,0.87919,0.907128,1,1,0,15.8345,0.35642
-15.2598,1,0.907128,2,7,0,15.4126,0.850909
-14.751,1,0.907128,1,1,0,15.3901,0.834086
-16.3954,0.828928,0.907128,1,1,0,16.4079,0.880436
-12.7541,0.985171,0.907128,2,7,0,15.7185,0.551532
-12.9423,0.841236,0.907128,2,7,0,13.9171,0.730045
-12.5194,0.991993,0.907128,1,3,0,12.954,0.650816
-13.5422,0.84052,0.907128,2,3,0,13.8912,0.777644
-14.0002,0.977728,0.907128,2,3,0,14.0659,0.802785
-14.5134,0.977241,0.907128,2,3,0,14.6211,0.825164
-15.486,0.887783,0.907128,1,1,0,15.5581,0.857565
-14.7983,1,0.907128,1,1,0,15.5572,0.835774
-15.3808,0.933017,0.907128,1,1,0,15.5586,0.854527
-14.1388,1,0.907128,1,1,0,15.2363,0.80932
-15.195,0.871242,0.907128,1,1,0,15.2286,0.848918
-14.0051,1,0.907128,1,1,0,15.0505,0.803023
-12.9495,0.830042,0.907128,1,3,0,16.2032,0.524252
-12.9573,0.809208,0.907128,2,7,0,14.3341,0.73161
-13.2716,0.982366,0.907128,2,3,0,13.2909,0.759141
-13.7979,0.919729,0.907128,1,1,0,13.8239,0.792434
-14.6945,0.881839,0.907128,1,1,0,14.7221,0.832034
-14.7055,0.99352,0.907128,2,7,0,14.7879,0.392815
-12.5438,0.989045,0.907128,1,3,0,14.6601,0.600054
-12.7179,0.936296,0.907128,2,3,0,13.0064,0.701588
-12.628,1,0.907128,1,1,0,12.7072,0.685347
-12.5064,1,0.907128,2,3,0,12.6228,0.639149
-13.6664,0.631288,0.907128,2,3,0,15.4974,0.7851
-13.5158,1,0.907128,1,1,0,13.7756,0.775991
-13.0351,1,0.907128,1,1,0,13.4449,0.73928
-13.0351,0.932012,0.907128,1,1,0,13.3978,0.73928
-12.5281,0.990582,0.907128,1,3,0,13.0405,0.655598
-14.4547,0.642354,0.907128,1,3,0,15.2352,0.822834
-15.6686,0.862004,0.907128,1,1,0,15.7044,0.862626
-15.7098,0.995603,0.907128,1,1,0,16.1531,0.863732
-15.3192,0.999698,0.907128,2,7,0,15.7165,0.362907
-14.1623,1,0.907128,1,1,0,15.2089,0.423719
-15.4476,0.757359,0.907128,1,1,0,15.571,0.35717
-15.5471,0.979579,0.907128,1,1,0,16.1664,0.352834
-13.4701,1,0.907128,1,1,0,15.0874,0.472812
-12.5576,0.98264,0.907128,2,3,0,13.6119,0.594945
-12.6257,0.995053,0.907128,2,3,0,12.6271,0.576049
-13.1094,0.809393,0.907128,1,3,0,13.9426,0.746011
-12.6498,0.806023,0.907128,2,3,0,15.145,0.689752
-12.6985,0.996889,0.907128,2,3,0,12.7153,0.69846
-12.7077,0.998242,0.907128,1,1,0,12.7434,0.699972
-12.7665,0.996327,0.907128,2,3,0,12.7914,0.708808
-13.0128,0.98534,0.907128,2,3,0,13.0192,0.737152
-12.5082,0.976737,0.907128,1,3,0,13.2093,0.6215
-13.089,0.853661,0.907128,1,3,0,13.4443,0.744211
-12.6826,0.997486,0.907128,2,7,0,13.0388,0.564114
-12.9568,0.940409,0.907128,1,1,0,12.9594,0.523361
-12.6638,0.912153,0.907128,1,3,0,13.6323,0.692395
-12.5642,0.974924,0.907128,1,3,0,12.915,0.592726
-12.6113,0.989715,0.907128,1,1,0,12.6154,0.579497
-12.5546,0.579297,0.907128,2,3,0,16.8597,0.595969
-12.5513,0.981993,0.907128,1,3,0,12.6982,0.665098
-12.5936,0.972025,0.907128,1,3,0,12.7718,0.584035
-12.5909,0.966371,0.907128,1,3,0,12.8558,0.676784
-12.6919,0.980446,0.907128,1,1,0,12.6933,0.697352
-12.5392,0.879965,0.907128,2,3,0,13.7299,0.660567
-12.7889,0.960621,0.907128,1,3,0,12.8117,0.711891
-12.7184,0.918309,0.907128,2,7,0,13.4812,0.557548
-12.6636,1,0.907128,1,1,0,12.7285,0.567868
-12.7869,0.972843,0.907128,1,1,0,12.7987,0.546356
-12.6685,1,0.907128,1,1,0,12.7738,0.566869
-12.5071,0.99776,0.907128,1,3,0,12.6691,0.6229
-13.4161,0.78159,0.907128,1,3,0,13.9559,0.769459
-14.1761,0.89062,0.907128,1,1,0,14.1903,0.81101
-12.7249,0.974595,0.907128,1,3,0,14.1044,0.702692
-12.5056,0.913696,0.907128,2,3,0,13.4683,0.637668
-12.5043,0.999807,0.907128,1,3,0,12.5071,0.629121
-12.6277,0.972934,0.907128,1,3,0,12.6669,0.5756
-13.0521,0.824999,0.907128,1,3,0,13.8391,0.740865
-12.9951,1,0.907128,1,1,0,13.1177,0.735421
-12.6013,0.94187,0.907128,1,3,0,13.5502,0.582008
-12.5064,1,0.907128,2,3,0,12.5846,0.639076
-12.5097,0.998164,0.907128,1,3,0,12.5196,0.619768
-12.5043,0.999621,0.907128,1,3,0,12.5124,0.633724
-12.5043,0.896488,0.907128,1,3,0,13.058,0.633724
-12.5608,0.948114,0.907128,2,3,0,12.8711,0.668285
-12.5491,0.980341,0.907128,2,7,0,12.7034,0.597984
-13.2421,0.893511,0.907128,2,3,0,13.5127,0.492962
-12.959,1,0.907128,1,1,0,13.2226,0.523097
-13.5425,0.842206,0.907128,2,3,0,14.5867,0.466937
-13.3142,0.737607,0.907128,1,3,0,16.2667,0.762299
-13.3592,0.946714,0.907128,2,3,0,14.2251,0.765529
-13.1454,1,0.907128,1,1,0,13.385,0.749088
-13.0521,1,0.907128,2,3,0,13.2047,0.740866
-12.748,1,0.907128,1,1,0,12.998,0.706154
-12.5198,0.954163,0.907128,2,3,0,13.1771,0.611856
-12.5255,0.991404,0.907128,2,7,0,12.5781,0.654274
-14.7185,0.745184,0.907128,2,3,0,14.8251,0.832908
-12.8143,0.992732,0.907128,2,7,0,14.3819,0.542254
-12.6314,1,0.907128,1,1,0,12.7759,0.57475
-12.7606,0.990551,0.907128,2,3,0,12.7667,0.550476
-12.5087,0.986499,0.907128,1,3,0,12.8545,0.642201
-12.5338,0.977418,0.907128,2,3,0,12.6791,0.604365
-12.5338,0.896435,0.907128,1,3,0,13.0598,0.604365
-12.5048,0.954005,0.907128,2,3,0,12.8724,0.635785
-13.2768,0.835178,0.907128,1,3,0,13.5824,0.489705
-12.9159,1,0.907128,1,1,0,13.2224,0.52843
-13.1122,0.791432,0.907128,1,3,0,14.616,0.746255
-12.6625,0.921922,0.907128,1,3,0,13.91,0.56809
-12.5641,0.987414,0.907128,2,3,0,12.7817,0.592742
-12.8404,0.893953,0.907128,1,3,0,13.2691,0.718498
-12.5132,1,0.907128,2,3,0,12.7767,0.616543
-12.5319,0.818237,0.907128,2,3,0,13.977,0.605264
-12.5363,0.994962,0.907128,2,3,0,12.5841,0.60321
-12.5087,0.97764,0.907128,2,3,0,12.7055,0.642121
-12.5049,0.999397,0.907128,1,3,0,12.5133,0.627128
-12.5808,0.980173,0.907128,1,3,0,12.6251,0.674129
-13.6271,0.828341,0.907128,1,3,0,13.8346,0.7828
-12.5143,0.94599,0.907128,1,3,0,14.1178,0.615711
-12.7702,0.951369,0.907128,1,3,0,12.8114,0.548953
-12.9895,0.833126,0.907128,1,3,0,14.0503,0.734874
-13.4728,0.921146,0.907128,1,1,0,13.4792,0.773225
-13.1425,1,0.907128,1,1,0,13.4574,0.748845
-13.1837,0.993036,0.907128,1,1,0,13.2889,0.752258
-13.2929,0.981936,0.907128,1,1,0,13.3855,0.760733
-12.8868,1,0.907128,1,1,0,13.2263,0.723976
-13.2102,0.944709,0.907128,1,1,0,13.2211,0.754388
-12.538,1,0.907128,2,3,0,13.0731,0.602455
-13.588,0.854137,0.907128,2,3,0,13.9041,0.463359
-12.6036,1,0.907128,2,3,0,13.389,0.679913
-12.6376,0.958998,0.907128,1,3,0,12.9632,0.573363
-12.6619,0.994631,0.907128,1,1,0,12.6849,0.568215
-13.4553,0.856099,0.907128,2,3,0,14.009,0.474038
-12.9556,0.799393,0.907128,1,3,0,15.1998,0.731439
-13.09,0.976707,0.907128,1,1,0,13.1397,0.744302
-12.7346,1,0.907128,1,1,0,13.0249,0.704165
-12.7862,0.990383,0.907128,1,1,0,12.8174,0.711525
-12.8391,0.990283,0.907128,1,1,0,12.8792,0.71833
-12.7534,0.916216,0.907128,1,3,0,13.6482,0.551649
-12.888,0.970214,0.907128,1,1,0,12.9149,0.532051
-12.524,0.970571,0.907128,1,3,0,13.0942,0.653461
-12.5193,0.997939,0.907128,2,3,0,12.5473,0.650744
-12.5362,0.998848,0.907128,2,3,0,12.5366,0.659308
-12.5762,0.997317,0.907128,2,3,0,12.5767,0.672872
-13.6564,0.820542,0.907128,1,3,0,13.8831,0.78452
-13.3157,1,0.907128,2,3,0,13.6617,0.762409
-13.7779,0.929544,0.907128,1,1,0,13.817,0.79135
-13.2651,1,0.907128,1,1,0,13.7232,0.758645
-12.6261,0.990782,0.907128,2,3,0,13.3718,0.684947
-12.5209,0.986391,0.907128,1,3,0,12.7376,0.611155
-13.2803,0.8573,0.907128,1,3,0,13.4277,0.489381
-12.7647,1,0.907128,2,7,0,13.2144,0.708556
-12.7647,0.747543,0.907128,1,3,0,14.6723,0.708556
-12.6266,0.952198,0.907128,1,3,0,13.2351,0.575852
-12.6091,1,0.907128,1,1,0,12.6411,0.580035
-12.5439,1,0.907128,1,1,0,12.5951,0.60002
-12.5095,0.970138,0.907128,2,3,0,12.7696,0.643091
-12.6125,0.980656,0.907128,1,3,0,12.6304,0.681966
-12.5315,0.982781,0.907128,2,7,0,12.7481,0.605416
-12.51,0.988072,0.907128,2,3,0,12.6259,0.643545
-13.2951,0.912925,0.907128,2,3,0,13.3553,0.488018
-12.5089,0.989022,0.907128,1,3,0,13.3319,0.620717
-13.3619,0.832581,0.907128,1,3,0,13.5881,0.482028
-13.2714,1,0.907128,1,1,0,13.4901,0.490205
-12.9264,0.81786,0.907128,1,3,0,14.8222,0.728352
-12.8411,0.891761,0.907128,1,3,0,13.996,0.53842
-12.6397,0.971449,0.907128,2,3,0,13.1166,0.572899
-12.6933,0.988153,0.907128,1,1,0,12.7109,0.562086
-12.5532,0.904166,0.907128,2,3,0,13.4867,0.665775
-12.5552,0.979381,0.907128,2,7,0,12.7018,0.595769
-12.5581,0.980845,0.907128,1,3,0,12.7138,0.667389
-12.5493,1,0.907128,1,1,0,12.5632,0.664385
# 
#  Elapsed Time: 0.007 seconds (Warm-up)
#                0.014 seconds (Sampling)
#                0.021 seconds (Total)
# 
