# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = tmphate1ayn_model
# start_datetime = 2022-03-05 18:14:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/4p/0qz7dp9d0z77llrj1f8zbg1w0000gn/T/tmpc6s5sv7i/zicss1ai.json
# init = 2 (Default)
# random
#   seed = 12460
# output
#   file = /Users/patryktomaszewski/studies/bachelor1/data analitycs/Data-Analytics-labs/Lab 1 - Python review/results/bern_1-20220305191452_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-13.1565,0.8407,1.15816,2,3,0,13.5476,0.750021
-15.6999,0.75026,1.15816,2,3,0,16.2063,0.346354
-13.6369,1,1.15816,2,3,0,15.3046,0.783378
-12.5182,0.997201,1.15816,1,3,0,13.41,0.65006
-12.505,0.997441,1.15816,2,3,0,12.5327,0.636247
-12.7116,0.927201,1.15816,2,3,0,12.8856,0.558766
-13.1998,0.847012,1.15816,1,1,0,13.2249,0.49703
-13.0372,1,1.15816,1,1,0,13.3007,0.514003
-12.7352,0.894329,1.15816,2,3,0,13.7312,0.704262
-14.3153,0.630934,1.15816,1,3,0,14.9808,0.414494
-13.9158,1,1.15816,1,1,0,14.6004,0.439642
-12.8994,1,1.15816,2,3,0,13.7522,0.725393
-12.5052,0.998699,1.15816,1,3,0,12.8177,0.636739
-12.5936,0.977547,1.15816,1,3,0,12.5989,0.677462
-12.6131,0.941162,1.15816,2,3,0,12.9312,0.682104
-12.5187,0.98695,1.15816,2,3,0,12.6684,0.612553
-14.4622,0.563069,1.15816,1,3,0,14.998,0.823134
-13.0846,1,1.15816,2,3,0,14.0656,0.508817
-12.5061,0.898812,1.15816,2,3,0,13.6246,0.624559
-13.5236,0.752348,1.15816,1,3,0,13.7241,0.776478
-12.7901,1,1.15816,1,1,0,13.3346,0.712054
-12.7243,1,1.15816,1,1,0,12.8243,0.702584
-12.9689,0.934158,1.15816,1,1,0,12.9973,0.732805
-12.5856,1,1.15816,2,3,0,12.8889,0.586236
-12.5856,0.915796,1.15816,1,1,0,12.7659,0.586236
-12.5856,0.797947,1.15816,1,1,0,13.0293,0.586236
-12.7108,0.959024,1.15816,1,1,0,12.7239,0.558906
-12.5963,0.680581,1.15816,2,3,0,14.4235,0.678152
-12.5146,0.987817,1.15816,2,3,0,12.6511,0.615464
-12.5146,0.888062,1.15816,1,3,0,12.8248,0.615464
-12.828,0.850968,1.15816,2,3,0,13.2614,0.716959
-13.5007,0.940254,1.15816,2,3,0,13.5567,0.470304
-13.711,0.930978,1.15816,1,1,0,14.0178,0.454063
-13.711,0.46724,1.15816,1,1,0,15.4356,0.454063
-12.5161,1,1.15816,1,3,0,13.4942,0.648611
-13.0266,0.861646,1.15816,2,3,0,13.3857,0.738476
-12.5362,0.932352,1.15816,2,3,0,13.4104,0.603246
-12.7548,0.916817,1.15816,2,3,0,12.9544,0.707149
-12.5062,0.982983,1.15816,2,3,0,12.8504,0.638771
-12.5823,0.770232,1.15816,2,3,0,13.762,0.587178
-12.6019,0.993499,1.15816,1,1,0,12.6245,0.581846
-12.5092,1,1.15816,1,3,0,12.5728,0.620367
-12.5389,0.990397,1.15816,1,1,0,12.539,0.602065
-12.8187,0.931669,1.15816,1,3,0,12.8187,0.541616
-15.1621,0.697944,1.15816,2,3,0,15.1626,0.370148
-12.5548,1,1.15816,1,3,0,14.3526,0.595901
-12.5086,0.997694,1.15816,1,3,0,12.5571,0.642014
-12.582,0.746435,1.15816,2,3,0,13.9287,0.58725
-12.7345,0.950281,1.15816,1,1,0,12.745,0.554775
-12.5422,1,1.15816,1,1,0,12.6715,0.600689
-12.6927,0.950673,1.15816,1,3,0,12.7983,0.697488
-13.036,0.908667,1.15816,1,1,0,13.0493,0.739364
-13.0767,0.98937,1.15816,1,1,0,13.2183,0.743113
-12.6429,1,1.15816,2,3,0,12.9565,0.688401
-12.6429,0.807407,1.15816,1,3,0,13.5262,0.688401
-12.691,0.986088,1.15816,1,1,0,12.7241,0.697199
-13.3179,0.829892,1.15816,1,3,0,13.7378,0.485941
-14.1174,0.762378,1.15816,1,1,0,14.2966,0.426518
-12.8666,0.930755,1.15816,1,3,0,14.6106,0.721642
-12.7204,1,1.15816,1,1,0,12.8649,0.701993
-12.5844,1,1.15816,1,1,0,12.6882,0.675093
-12.7987,0.868126,1.15816,2,3,0,13.3658,0.544565
-12.9585,0.947081,1.15816,1,1,0,13.0355,0.523153
-12.7327,1,1.15816,1,1,0,12.9309,0.555082
-12.925,0.936822,1.15816,1,1,0,12.9772,0.527287
-12.7667,0.682927,1.15816,2,3,0,14.6657,0.708844
-13.0882,0.887973,1.15816,2,3,0,13.6442,0.508425
-12.688,1,1.15816,1,1,0,12.9761,0.563086
-13.2454,0.924735,1.15816,2,3,0,13.2618,0.492644
-13.1805,1,1.15816,1,1,0,13.442,0.498935
-12.6744,1,1.15816,1,1,0,13.0242,0.565697
-12.5461,0.896326,1.15816,2,3,0,13.1215,0.599141
-13.7269,0.701746,1.15816,1,3,0,14.1349,0.78854
-12.5484,1,1.15816,1,3,0,13.4573,0.664078
-12.6376,0.973516,1.15816,1,1,0,12.6414,0.687348
-12.572,1,1.15816,2,3,0,12.6293,0.671675
-12.6732,0.98955,1.15816,2,3,0,12.6764,0.565944
-12.6989,0.991374,1.15816,1,1,0,12.7509,0.561049
-12.6989,0.602793,1.15816,1,1,0,13.6809,0.561049
-13.6348,0.727261,1.15816,1,1,0,13.6418,0.459761
-12.7076,1,1.15816,2,3,0,13.3276,0.559466
-12.8388,0.95657,1.15816,1,1,0,12.8891,0.538744
-12.5349,0.987634,1.15816,1,3,0,12.853,0.658725
-12.6275,0.963393,1.15816,2,3,0,12.7391,0.575625
-12.6275,0.795846,1.15816,1,1,0,13.0761,0.575625
-12.8597,0.924741,1.15816,1,1,0,12.8773,0.535845
-13.1342,0.910567,1.15816,1,1,0,13.219,0.503609
-12.6089,1,1.15816,1,1,0,12.9598,0.580087
-12.5234,1,1.15816,1,1,0,12.5814,0.609652
-12.5198,0.869799,1.15816,2,3,0,13.1479,0.611797
-12.5054,0.999991,1.15816,2,3,0,12.5204,0.637139
-12.5054,0.832305,1.15816,1,3,0,13.0247,0.637139
-12.5807,0.98095,1.15816,1,3,0,12.5846,0.674101
-12.5042,0.972407,1.15816,2,3,0,12.7366,0.633399
-12.5157,0.997028,1.15816,1,3,0,12.5164,0.648354
-13.2263,0.819115,1.15816,1,3,0,13.3426,0.494462
-13.7227,0.844286,1.15816,1,1,0,13.9032,0.453204
-13.8363,0.962279,1.15816,1,1,0,14.2321,0.445096
-13.0352,0.902934,1.15816,1,3,0,14.6622,0.739292
-14.0088,0.919696,1.15816,2,3,0,14.0702,0.43347
-14.0088,0.45695,1.15816,1,1,0,15.8847,0.43347
-13.7273,0.722161,1.15816,1,3,0,16.041,0.78856
-12.6134,1,1.15816,1,3,0,13.4421,0.682178
-12.7416,0.963326,1.15816,1,1,0,12.7566,0.705216
-13.161,0.963875,1.15816,2,3,0,13.1772,0.750396
-12.7108,1,1.15816,1,1,0,13.0464,0.700464
-12.5646,1,1.15816,2,3,0,12.6727,0.59258
-13.3564,0.783456,1.15816,1,3,0,13.6949,0.765333
-12.7786,1,1.15816,2,3,0,13.2131,0.710494
-13.148,0.968187,1.15816,2,3,0,13.1751,0.749311
-12.5393,1,1.15816,1,3,0,12.988,0.660611
-12.5064,0.998342,1.15816,1,3,0,12.5398,0.624016
-12.784,0.925414,1.15816,1,3,0,12.8383,0.711237
-13.0541,0.9763,1.15816,2,3,0,13.0929,0.741048
-12.7052,1,1.15816,1,1,0,12.9723,0.699558
-12.9125,0.943434,1.15816,1,1,0,12.9406,0.726848
-13.6027,0.809401,1.15816,1,3,0,14.3743,0.462223
-15.032,0.873049,1.15816,2,3,0,15.2382,0.376348
-15.032,0.552271,1.15816,1,1,0,16.9251,0.376348
-12.5065,1,1.15816,1,3,0,14.443,0.639226
-12.5094,0.99908,1.15816,1,1,0,12.5098,0.642947
-12.527,0.994513,1.15816,1,1,0,12.5272,0.65506
-12.8075,0.935774,1.15816,1,3,0,12.8116,0.714351
-12.5049,0.983594,1.15816,2,3,0,12.8962,0.636068
-12.5409,0.985579,1.15816,2,3,0,12.5785,0.661255
-12.6568,0.965692,1.15816,1,1,0,12.658,0.691102
-12.572,1,1.15816,2,3,0,12.6309,0.59024
-13.0201,0.860299,1.15816,1,1,0,13.0205,0.515931
-12.5081,1,1.15816,1,3,0,12.9263,0.641415
-12.6913,0.95477,1.15816,1,3,0,12.7006,0.697263
-12.8301,0.886551,1.15816,2,3,0,13.4805,0.717226
-12.5393,1,1.15816,2,3,0,12.7909,0.60191
-12.6062,0.978156,1.15816,1,1,0,12.6108,0.580753
-12.5408,1,1.15816,2,3,0,12.5889,0.6612
-12.5061,0.999815,1.15816,2,3,0,12.5419,0.624575
-13.2802,0.808932,1.15816,1,3,0,13.326,0.489387
-12.7826,0.93812,1.15816,1,3,0,13.6964,0.711045
-12.5049,0.984359,1.15816,2,3,0,12.8672,0.635905
-12.5049,0.501118,1.15816,1,3,0,14.646,0.635905
-12.5326,0.988485,1.15816,2,3,0,12.563,0.657706
-12.606,0.888477,1.15816,2,3,0,13.1283,0.680476
-12.8783,0.924337,1.15816,1,1,0,12.8821,0.723002
-12.5546,1,1.15816,1,3,0,12.7834,0.666253
-13.3486,0.79699,1.15816,1,3,0,13.5643,0.4832
-14.5445,0.66783,1.15816,1,1,0,14.6982,0.401464
-12.827,1,1.15816,2,3,0,14.537,0.71683
-12.8559,0.992031,1.15816,1,1,0,12.9441,0.720367
-12.7025,1,1.15816,1,1,0,12.8465,0.699117
-12.9234,0.977761,1.15816,2,3,0,12.9254,0.52749
-13.5131,0.939177,1.15816,2,3,0,13.5904,0.469299
-12.7991,0.935629,1.15816,1,3,0,13.9401,0.713248
-12.5348,1,1.15816,1,3,0,12.7215,0.658715
-12.5109,0.997259,1.15816,2,3,0,12.5445,0.618599
-13.1729,0.861364,1.15816,2,3,0,13.3996,0.751373
-13.1729,0.889832,1.15816,1,1,0,13.627,0.751373
-13.7258,0.957954,1.15816,2,3,0,13.8094,0.788479
-12.8895,0.909761,1.15816,2,3,0,14.7251,0.724275
-13.2558,0.907892,1.15816,1,1,0,13.306,0.757938
-12.8792,1,1.15816,2,3,0,13.2031,0.723098
-12.8977,0.994951,1.15816,1,1,0,13.0024,0.725202
-12.75,1,1.15816,1,1,0,12.9032,0.706448
-12.7809,0.991299,1.15816,1,1,0,12.8474,0.710811
-12.7809,0.789358,1.15816,1,1,0,13.441,0.710811
-12.5218,0.960477,1.15816,2,3,0,12.9877,0.610599
-14.6638,0.666702,1.15816,2,3,0,15.1034,0.830901
-12.7271,1,1.15816,1,3,0,14.215,0.703032
-12.8965,0.953685,1.15816,1,1,0,12.9345,0.725072
-13.9277,0.922055,1.15816,2,3,0,13.9316,0.799194
-12.5075,0.960582,1.15816,1,3,0,13.7808,0.622392
-12.5046,1,1.15816,1,1,0,12.5066,0.62794
-12.6192,0.968837,1.15816,2,3,0,12.6801,0.683453
-12.8802,0.922037,1.15816,1,3,0,13.1149,0.533081
-12.5352,1,1.15816,1,3,0,12.7661,0.603713
-12.5633,0.990794,1.15816,1,1,0,12.5698,0.592996
-12.993,0.925389,1.15816,2,3,0,13.0613,0.735215
-12.6199,0.973871,1.15816,2,3,0,13.1661,0.577407
-12.6199,0.759042,1.15816,1,3,0,13.3149,0.577407
-12.6722,0.98263,1.15816,1,1,0,12.703,0.566132
-12.5386,0.96243,1.15816,2,3,0,12.8821,0.66029
-12.5289,1,1.15816,2,3,0,12.5417,0.656006
-12.6805,0.861741,1.15816,2,3,0,13.271,0.564518
-15.2054,0.502847,1.15816,1,3,0,15.2162,0.368127
-15.9631,0.789398,1.15816,1,1,0,16.7359,0.335641
-13.4545,1,1.15816,2,3,0,15.2254,0.474103
-12.5227,0.997903,1.15816,1,3,0,13.3182,0.652764
-12.5083,1,1.15816,2,3,0,12.5199,0.621375
-12.903,0.90993,1.15816,2,3,0,13.0577,0.725791
-12.5051,0.924441,1.15816,2,3,0,13.4591,0.626616
-12.512,0.997867,1.15816,1,3,0,12.5153,0.645443
-12.5888,0.920857,1.15816,2,3,0,12.9091,0.676258
-12.5313,1,1.15816,2,3,0,12.5736,0.657135
-12.5042,0.997424,1.15816,2,3,0,12.5449,0.632893
-12.5069,0.999291,1.15816,1,3,0,12.507,0.639907
-12.5555,0.952877,1.15816,2,3,0,12.736,0.666538
-12.7126,0.954278,1.15816,1,1,0,12.7142,0.70075
-12.7126,0.961753,1.15816,1,1,0,12.8503,0.70075
-12.5408,1,1.15816,2,3,0,12.6804,0.601284
-12.5408,0.385958,1.15816,1,3,0,15.5584,0.601284
-12.5408,0.90432,1.15816,1,3,0,12.8017,0.601284
-12.8137,0.913225,1.15816,1,1,0,12.8137,0.542348
-12.762,1,1.15816,1,1,0,12.8744,0.550258
-12.626,1,1.15816,1,1,0,12.7404,0.575975
-12.626,0.624185,1.15816,1,3,0,13.7872,0.575975
-12.5119,0.893744,1.15816,2,3,0,13.1321,0.645329
-12.5119,0.636521,1.15816,1,3,0,13.7824,0.645329
-12.5119,0.391481,1.15816,1,3,0,15.3804,0.645329
-13.3661,0.801221,1.15816,1,3,0,13.4497,0.766011
-15.3328,0.868106,1.15816,2,3,0,15.5198,0.362291
-12.8694,1,1.15816,2,3,0,15.4062,0.72197
-12.6697,1,1.15816,2,3,0,12.8086,0.566626
-13.1402,0.852478,1.15816,1,1,0,13.1561,0.50299
-12.5042,1,1.15816,1,3,0,12.9824,0.630188
-12.8706,0.905068,1.15816,1,3,0,12.8996,0.534366
-12.7057,1,1.15816,1,1,0,12.861,0.559815
-12.6052,1,1.15816,2,3,0,12.6741,0.680282
-12.6052,0.887759,1.15816,1,3,0,13.0038,0.680282
-13.4224,0.834134,1.15816,1,3,0,13.4319,0.769885
-13.3908,1,1.15816,2,3,0,13.6477,0.767731
-13.0016,1,1.15816,1,1,0,13.3623,0.736063
-12.5159,0.98152,1.15816,1,3,0,12.9722,0.61447
-12.6956,0.954941,1.15816,1,3,0,12.6968,0.56167
-12.5473,0.960193,1.15816,2,3,0,12.9238,0.663665
-13.0791,0.845432,1.15816,2,3,0,13.5676,0.743327
-13.2321,0.961461,1.15816,1,1,0,13.3611,0.75611
-12.5233,1,1.15816,2,3,0,13.194,0.609702
-12.7226,0.85984,1.15816,2,3,0,13.1655,0.556815
-12.7226,0.909365,1.15816,1,1,0,12.9488,0.556815
-12.5043,1,1.15816,1,3,0,12.6763,0.634096
-12.5373,0.989456,1.15816,2,3,0,12.5603,0.602772
-13.4736,0.777338,1.15816,1,3,0,13.4883,0.472518
-12.535,0.992912,1.15816,1,3,0,13.37,0.658797
-12.5099,0.99681,1.15816,2,3,0,12.5473,0.619546
-13.2954,0.807338,1.15816,1,3,0,13.3308,0.487988
-12.736,1,1.15816,1,1,0,13.1324,0.554527
-13.2454,0.840793,1.15816,1,1,0,13.2755,0.492648
-13.7474,0.947573,1.15816,2,3,0,13.9335,0.45141
-13.3482,1,1.15816,1,1,0,13.8428,0.483239
-12.6335,1,1.15816,2,3,0,13.1087,0.574271
-12.6335,0.916532,1.15816,1,1,0,12.8223,0.574271
-12.5886,0.869555,1.15816,2,3,0,13.1948,0.585398
-12.5286,0.992255,1.15816,1,3,0,12.6232,0.655827
-12.5997,0.991646,1.15816,2,3,0,12.6008,0.678977
-12.9944,0.856284,1.15816,2,3,0,13.5703,0.735356
-14.3723,0.714081,1.15816,1,1,0,14.3733,0.819476
-13.4813,1,1.15816,1,1,0,14.2655,0.773779
-13.4453,0.777918,1.15816,2,3,0,15.6818,0.474873
-13.9033,0.85596,1.15816,1,1,0,14.1597,0.440484
-12.9747,1,1.15816,1,1,0,13.6551,0.521213
-12.9747,0.943168,1.15816,1,1,0,13.2217,0.521213
-12.9747,0.664342,1.15816,1,1,0,13.8198,0.521213
-13.5735,0.938321,1.15816,2,3,0,13.6654,0.464489
-12.7545,1,1.15816,2,3,0,13.3147,0.551466
-12.8222,0.977302,1.15816,1,1,0,12.8957,0.541109
-12.8222,0.579258,1.15816,1,1,0,13.8901,0.541109
-14.5206,0.561105,1.15816,1,1,0,14.5285,0.402781
-13.6079,1,1.15816,2,3,0,14.4716,0.461823
-12.8529,1,1.15816,1,1,0,13.3969,0.53678
-12.6043,1,1.15816,1,1,0,12.7801,0.58125
-13.8025,0.803736,1.15816,2,3,0,13.9776,0.792682
-12.6325,0.924596,1.15816,1,3,0,13.9914,0.57451
-12.9095,0.910721,1.15816,1,1,0,12.9258,0.529247
-12.8614,1,1.15816,1,1,0,13.0056,0.535606
-14.7298,0.530011,1.15816,1,1,0,14.7391,0.39154
-13.8087,1,1.15816,2,3,0,14.7417,0.447033
-12.5047,1,1.15816,1,3,0,13.5016,0.635467
-13.4746,0.656778,1.15816,2,3,0,14.4418,0.47244
-12.8032,1,1.15816,2,3,0,13.284,0.543904
-13.4384,0.923075,1.15816,2,3,0,13.479,0.475452
-12.798,1,1.15816,1,1,0,13.2588,0.544678
-12.8618,0.978558,1.15816,1,1,0,12.9504,0.53556
-12.5713,1,1.15816,2,3,0,12.7671,0.590468
-12.921,0.87982,1.15816,2,3,0,13.2042,0.727772
-13.4087,0.881111,1.15816,1,1,0,13.4514,0.768955
-12.5664,1,1.15816,1,3,0,13.19,0.670006
-13.382,0.791472,1.15816,1,3,0,13.6238,0.480267
-12.5831,0.989961,1.15816,2,3,0,13.4855,0.674746
-12.5571,1,1.15816,1,1,0,12.5873,0.667072
-12.5254,1,1.15816,1,1,0,12.5501,0.654219
-12.7737,0.930895,1.15816,1,3,0,12.8546,0.548396
-12.5789,0.978157,1.15816,1,3,0,12.8785,0.673627
-14.0921,0.692298,1.15816,1,3,0,14.1812,0.80716
-14.615,0.898772,1.15816,1,1,0,14.883,0.829072
-12.5042,0.949736,1.15816,1,3,0,14.3726,0.633274
-12.5469,0.985302,1.15816,2,3,0,12.5813,0.663535
-14.227,0.651429,1.15816,1,3,0,14.3782,0.813271
-13.0448,1,1.15816,1,1,0,13.9488,0.740191
-13.8554,0.939469,1.15816,2,3,0,13.8881,0.795485
-13.7111,1,1.15816,1,1,0,14.102,0.787654
-13.1905,1,1.15816,1,1,0,13.6761,0.752809
-14.3958,0.906017,1.15816,2,3,0,14.4627,0.409816
-14.9742,0.827742,1.15816,1,1,0,15.523,0.379166
-13.2514,1,1.15816,2,3,0,14.6917,0.757601
-13.0556,1,1.15816,1,1,0,13.316,0.741189
-13.6279,0.866695,1.15816,1,1,0,13.6865,0.782845
-13.2165,1,1.15816,1,1,0,13.6416,0.754886
-12.8332,1,1.15816,1,1,0,13.1506,0.71761
-12.5066,0.980312,1.15816,2,3,0,12.944,0.639464
-12.5462,0.973252,1.15816,2,3,0,12.6348,0.599111
-12.5462,0.591714,1.15816,1,3,0,13.8534,0.599111
-15.8477,0.543843,1.15816,2,3,0,16.2926,0.867341
-13.6353,1,1.15816,1,1,0,15.3986,0.783285
-12.7384,1,1.15816,2,3,0,13.4069,0.554129
-12.5591,1,1.15816,2,3,0,12.6825,0.594416
-12.5591,0.458028,1.15816,1,3,0,14.4896,0.594416
-12.5343,1,1.15816,1,1,0,12.5574,0.60414
-12.7643,0.962906,1.15816,2,3,0,12.7643,0.549885
-14.324,0.785033,1.15816,2,3,0,14.328,0.413981
-14.5799,0.919003,1.15816,1,1,0,15.1539,0.39953
-12.7709,1,1.15816,1,1,0,13.9663,0.548842
-13.3292,0.932569,1.15816,2,3,0,13.3656,0.484932
-13.5716,0.920636,1.15816,1,1,0,13.8162,0.464645
-13.3131,1,1.15816,1,1,0,13.7205,0.48638
-14.2145,0.736665,1.15816,1,1,0,14.3828,0.420522
-14.2145,0.402637,1.15816,1,1,0,16.4217,0.420522
-12.7012,1,1.15816,2,3,0,13.6999,0.560632
-12.7012,0.614337,1.15816,1,1,0,13.6466,0.560632
-12.7012,0.894222,1.15816,1,1,0,12.9504,0.560632
-12.5315,1,1.15816,1,1,0,12.6452,0.605455
-14.4979,0.554576,1.15816,1,3,0,15.1048,0.824552
-14.066,1,1.15816,2,3,0,14.6925,0.805939
-12.6083,0.849224,1.15816,2,3,0,15.4589,0.580224
-12.6083,0.710799,1.15816,1,3,0,13.4584,0.580224
-15.5104,0.447566,1.15816,1,3,0,15.5576,0.354427
-13.0241,0.93884,1.15816,1,3,0,16.163,0.738242
-12.6164,1,1.15816,1,1,0,12.9086,0.682852
-12.6086,0.94176,1.15816,2,3,0,12.9616,0.681072
-12.8227,0.979942,1.15816,2,3,0,12.8299,0.716295
-12.5042,0.997669,1.15816,1,3,0,12.7608,0.633298
-12.6564,0.959375,1.15816,1,3,0,12.6727,0.569336
-12.6564,0.515758,1.15816,1,3,0,14.2735,0.569336
-12.774,0.961131,1.15816,1,1,0,12.8093,0.548352
-12.5489,0.984469,1.15816,1,3,0,12.8251,0.66425
-12.7335,0.976364,1.15816,2,3,0,12.7338,0.703996
-12.5488,1,1.15816,1,1,0,12.6787,0.664231
-12.5058,0.991038,1.15816,2,3,0,12.5989,0.625154
-12.5058,0.945167,1.15816,1,3,0,12.659,0.625154
-17.4202,0.247407,1.15816,1,3,0,17.8262,0.284731
-12.8362,1,1.15816,1,3,0,15.9111,0.539105
-12.5666,1,1.15816,1,1,0,12.7485,0.591934
-13.4233,0.275553,1.15816,2,3,0,18.0876,0.769942
-13.2376,1,1.15816,2,3,0,13.5382,0.756541
-12.5267,0.557568,1.15816,2,3,0,17.3117,0.607835
-12.6715,0.977119,1.15816,2,3,0,12.6716,0.566272
-13.5404,0.868014,1.15816,2,3,0,13.6201,0.777533
-12.9229,1,1.15816,1,1,0,13.4119,0.727979
-12.5552,0.954819,1.15816,2,3,0,13.1245,0.595781
-12.8875,0.744283,1.15816,2,3,0,13.7803,0.532111
-12.5058,0.930586,1.15816,2,3,0,13.2517,0.625093
-12.535,0.993533,1.15816,2,3,0,12.5454,0.658779
-12.5882,0.983924,1.15816,1,1,0,12.5916,0.676104
-14.4602,0.629943,1.15816,1,3,0,14.5937,0.823054
-18.0026,0.831166,1.15816,2,3,0,18.1437,0.267502
-13.603,1,1.15816,2,3,0,16.6246,0.462196
-12.8668,0.925453,1.15816,1,3,0,14.1441,0.721665
-12.7541,1,1.15816,1,1,0,12.8884,0.707045
-12.8616,0.970378,1.15816,1,1,0,12.9155,0.721051
-13.1272,0.97712,1.15816,2,3,0,13.1843,0.747547
-12.5969,0.943657,1.15816,2,3,0,13.5754,0.678282
-12.5263,1,1.15816,2,3,0,12.5812,0.608046
-12.5177,0.849609,1.15816,2,3,0,13.2553,0.613204
-12.5242,0.891682,1.15816,2,3,0,13.0321,0.609231
-12.5094,0.989121,1.15816,2,3,0,12.5717,0.62008
-12.6151,0.969507,1.15816,1,3,0,12.6472,0.682546
-12.9846,0.899647,1.15816,1,1,0,12.9861,0.734379
-12.6223,1,1.15816,1,1,0,12.8835,0.684143
-12.5108,0.94035,1.15816,2,3,0,12.9695,0.644301
-12.5075,0.989713,1.15816,2,3,0,12.5626,0.640732
-12.7543,0.933626,1.15816,1,3,0,12.7948,0.551495
-12.5243,1,1.15816,1,3,0,12.6789,0.609167
-12.9509,0.880964,1.15816,1,3,0,13.0907,0.730952
-13.0068,0.985169,1.15816,1,1,0,13.1228,0.736576
-12.8965,0.926979,1.15816,2,3,0,13.5833,0.530935
-13.8754,0.716047,1.15816,1,1,0,13.9212,0.442389
-13.0183,1,1.15816,1,1,0,13.6683,0.516138
-14.6761,0.569857,1.15816,1,1,0,14.7181,0.394363
-12.6533,0.955137,1.15816,2,3,0,15.0088,0.690434
-13.3068,0.875334,1.15816,1,3,0,13.3068,0.761755
-12.5113,0.998593,1.15816,1,3,0,13.1409,0.644826
-12.5113,0.611468,1.15816,1,3,0,14.0369,0.644826
-13.0797,0.854688,1.15816,2,3,0,13.4334,0.743377
-12.6543,1,1.15816,2,3,0,12.9688,0.569781
-13.8221,0.817427,1.15816,2,3,0,13.9528,0.793726
-14.7657,0.82116,1.15816,1,1,0,14.9061,0.834611
-16.1471,0.788674,1.15816,1,1,0,16.3484,0.874731
-16.3033,0.977141,1.15816,1,1,0,17.0181,0.878361
-17.3274,0.956684,1.15816,2,3,0,17.8011,0.899024
-15.8592,1,1.15816,1,1,0,17.4328,0.867636
-15.0094,1,1.15816,1,1,0,16.0603,0.842978
-13.9448,1,1.15816,1,1,0,14.9341,0.80005
-16.8739,0.700791,1.15816,1,3,0,16.8739,0.890488
-16.2676,1,1.15816,1,1,0,17.3768,0.877544
-20.9566,0.699516,1.15816,1,3,0,20.9569,0.94478
-17.1962,1,1.15816,1,1,0,20.6202,0.896645
-16.9358,1,1.15816,1,1,0,17.9489,0.891706
-14.9919,1,1.15816,1,1,0,16.759,0.842399
-13.3916,1,1.15816,1,1,0,14.6548,0.767787
-12.8878,1,1.15816,2,3,0,13.2947,0.724087
-12.9144,0.883875,1.15816,2,3,0,13.8897,0.727057
-12.7187,1,1.15816,1,1,0,12.8922,0.701718
-12.9466,0.979448,1.15816,2,3,0,12.9755,0.730501
-12.5412,0.974334,1.15816,1,3,0,12.9816,0.601129
-12.5221,1,1.15816,1,1,0,12.5384,0.610421
-12.5335,0.969668,1.15816,2,3,0,12.6493,0.604495
-12.7686,0.928849,1.15816,1,3,0,12.8813,0.709115
-13.1684,0.897075,1.15816,1,1,0,13.1909,0.751005
-12.6562,1,1.15816,1,1,0,13.0264,0.690991
-12.529,1,1.15816,1,1,0,12.6177,0.656031
-12.5483,0.936907,1.15816,2,3,0,12.8647,0.664041
-12.5651,0.99492,1.15816,1,1,0,12.5759,0.669599
-12.889,0.908703,1.15816,1,3,0,13.0514,0.531917
-12.6506,0.959892,1.15816,2,3,0,13.133,0.689908
-13.3725,0.80924,1.15816,1,3,0,13.7456,0.481101
-12.5137,0.831129,1.15816,2,3,0,14.2676,0.61612
-12.5379,0.992159,1.15816,1,1,0,12.5388,0.602495
-12.8018,0.916056,1.15816,1,1,0,12.8018,0.544105
-12.8018,0.77057,1.15816,1,1,0,13.3385,0.544105
-12.8018,0.146391,1.15816,1,3,0,18.8121,0.544105
-12.8018,0.529151,1.15816,1,1,0,14.0405,0.544105
-12.5615,0.841849,1.15816,2,3,0,13.5116,0.593592
-12.6247,0.979258,1.15816,1,1,0,12.6358,0.576283
-12.6247,0.851411,1.15816,1,1,0,12.9462,0.576283
-13.394,0.876399,1.15816,2,3,0,13.4845,0.76795
-13.394,0.743021,1.15816,1,1,0,14.4628,0.76795
-14.6159,0.72788,1.15816,2,3,0,16.5586,0.829106
-12.5549,1,1.15816,2,3,0,14.2967,0.595865
-12.7019,0.979931,1.15816,2,3,0,12.7134,0.699027
-14.6167,0.651162,1.15816,1,3,0,14.6836,0.829135
-13.5598,1,1.15816,1,1,0,14.4694,0.778739
