# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = tmphate1ayn_model
# start_datetime = 2022-03-05 18:14:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/4p/0qz7dp9d0z77llrj1f8zbg1w0000gn/T/tmpc6s5sv7i/zicss1ai.json
# init = 2 (Default)
# random
#   seed = 12460
# output
#   file = /Users/patryktomaszewski/studies/bachelor1/data analitycs/Data-Analytics-labs/Lab 1 - Python review/results/bern_1-20220305191452_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.19463
# Diagonal elements of inverse mass matrix:
# 0.210397
-12.7572,0.984028,1.19463,2,3,0,12.7673,0.551027
-12.9963,0.918735,1.19463,1,1,0,13.0576,0.518669
-13.3396,0.88482,1.19463,1,1,0,13.4723,0.483998
-14.1025,0.763492,1.19463,1,1,0,14.3112,0.427457
-14.3917,0.904463,1.19463,1,1,0,14.9147,0.41005
-12.5045,1,1.19463,1,3,0,13.8486,0.628586
-12.5224,0.983043,1.19463,2,3,0,12.5787,0.610231
-12.8314,0.920689,1.19463,1,3,0,12.8327,0.539784
-12.557,0.911693,1.19463,2,3,0,13.2777,0.667039
-12.528,1,1.19463,2,3,0,12.5482,0.607169
-12.5682,0.986339,1.19463,1,1,0,12.5722,0.591422
-12.5243,1,1.19463,2,3,0,12.5593,0.653615
-12.5724,0.984731,1.19463,1,1,0,12.5743,0.671786
-13.1193,0.813066,1.19463,2,3,0,13.7609,0.746867
-12.5452,1,1.19463,1,3,0,12.9533,0.662895
-12.7241,0.835742,1.19463,2,3,0,13.4049,0.702565
-12.7302,0.99819,1.19463,1,1,0,12.7973,0.7035
-13.4178,0.910124,1.19463,2,3,0,13.5786,0.47719
-12.5248,0.998287,1.19463,1,3,0,13.2588,0.653915
-13.3833,0.701933,1.19463,2,3,0,14.1598,0.480158
-12.6346,1,1.19463,2,3,0,13.4651,0.686731
-14.8799,0.574807,1.19463,1,3,0,15.0036,0.838619
-12.5232,0.968454,1.19463,2,3,0,14.9529,0.653002
-14.1706,0.646809,1.19463,1,3,0,14.3323,0.810763
-12.5446,0.995016,1.19463,1,3,0,13.8005,0.662659
-12.5077,0.999937,1.19463,2,3,0,12.5455,0.622126
-12.7044,0.946087,1.19463,2,3,0,12.8036,0.699428
-12.5253,0.981687,1.19463,2,3,0,12.7559,0.608598
-12.5726,0.983969,1.19463,1,1,0,12.5754,0.590065
-12.8388,0.69904,1.19463,2,3,0,13.9335,0.538741
-12.8388,0.545858,1.19463,1,1,0,13.9582,0.538741
-12.6093,1,1.19463,2,3,0,12.7741,0.579992
-13.1036,0.840264,1.19463,1,1,0,13.1097,0.506795
-12.9048,1,1.19463,1,1,0,13.1485,0.529857
-14.6172,0.545229,1.19463,1,1,0,14.6463,0.397511
-12.9789,1,1.19463,2,3,0,14.5928,0.733808
-13.6622,0.835241,1.19463,1,1,0,13.7033,0.784859
-12.7081,1,1.19463,2,3,0,13.4468,0.559384
-13.0708,0.959245,1.19463,2,3,0,13.0864,0.742581
-13.0708,0.44862,1.19463,1,3,0,16.07,0.742581
-16.2705,0.39801,1.19463,1,3,0,17.6733,0.323797
-14.3753,1,1.19463,1,1,0,16.0597,0.410996
-12.8944,1,1.19463,1,1,0,13.8846,0.531212
-12.5869,0.976399,1.19463,1,3,0,12.9759,0.675769
-12.9708,0.948014,1.19463,2,3,0,12.9711,0.73299
-12.5152,0.943529,1.19463,2,3,0,13.2397,0.615019
-12.5179,0.999087,1.19463,1,1,0,12.5212,0.613094
-13.9725,0.444921,1.19463,2,3,0,15.9954,0.801427
-13.6256,1,1.19463,1,1,0,14.1198,0.78271
-14.0886,0.897658,1.19463,1,1,0,14.2941,0.806998
-13.3974,1,1.19463,1,1,0,14.042,0.768183
-12.5771,0.924221,1.19463,2,3,0,13.6831,0.588701
-12.6646,0.970053,1.19463,1,1,0,12.6799,0.567662
-12.6646,0.678255,1.19463,1,3,0,14.0855,0.567662
-12.5274,1,1.19463,1,1,0,12.6179,0.60748
-12.609,0.986433,1.19463,2,3,0,12.6221,0.681167
-12.6711,0.981115,1.19463,1,1,0,12.6946,0.693741
-13.2968,0.835023,1.19463,1,1,0,13.2981,0.761019
-12.5798,1,1.19463,1,3,0,13.0894,0.673873
-12.665,0.973998,1.19463,1,1,0,12.6778,0.692629
-12.537,1,1.19463,1,1,0,12.6257,0.659654
-14.4429,0.605718,1.19463,1,3,0,14.6204,0.822361
-12.7118,1,1.19463,1,3,0,13.9987,0.700632
-12.5128,1,1.19463,1,3,0,12.6526,0.646105
-12.6066,0.954155,1.19463,2,3,0,12.7308,0.580654
-12.569,1,1.19463,1,1,0,12.6109,0.59116
-13.0523,0.84702,1.19463,2,3,0,13.3503,0.74088
-12.8752,1,1.19463,1,1,0,13.0823,0.722636
-12.5083,0.988707,1.19463,2,3,0,12.9227,0.621445
-12.5163,0.987325,1.19463,2,3,0,12.5578,0.614196
-12.5627,0.85012,1.19463,2,3,0,13.2084,0.593216
-13.0011,0.926536,1.19463,2,3,0,13.0016,0.518114
-13.0011,0.652747,1.19463,1,1,0,13.8498,0.518114
-12.8346,1,1.19463,1,1,0,13.0366,0.539336
-13.8844,0.688466,1.19463,1,1,0,13.9218,0.441774
-13.8844,0.427877,1.19463,1,1,0,15.7766,0.441774
-12.6784,1,1.19463,1,1,0,13.4604,0.564922
-13.6593,0.732878,1.19463,1,3,0,14.2495,0.784691
-12.7329,0.460547,1.19463,2,3,0,19.2536,0.70391
-12.7329,0.719839,1.19463,1,3,0,13.8534,0.70391
-12.8191,0.974995,1.19463,1,1,0,12.8745,0.715833
-12.9463,0.988094,1.19463,2,3,0,13.019,0.730468
-13.2199,0.927992,1.19463,1,1,0,13.3029,0.755156
-13.3858,0.957882,1.19463,1,1,0,13.5564,0.767387
-12.9109,1,1.19463,1,1,0,13.306,0.72667
-12.5806,1,1.19463,1,1,0,12.8115,0.674089
-12.5893,0.997298,1.19463,1,1,0,12.6122,0.676376
-13.5689,0.757072,1.19463,1,3,0,13.8385,0.464854
-14.8833,0.632414,1.19463,1,1,0,15.1162,0.383678
-13.6167,1,1.19463,1,1,0,14.6942,0.461142
-12.6147,1,1.19463,2,3,0,13.263,0.578668
-13.1654,0.90481,1.19463,2,3,0,13.2483,0.750762
-13.3082,0.963142,1.19463,1,1,0,13.4697,0.761863
-12.5493,0.94517,1.19463,2,3,0,13.6912,0.664395
-13.5848,0.745325,1.19463,1,3,0,13.7884,0.463607
-12.5054,1,1.19463,1,3,0,13.2682,0.625984
-12.5886,0.977986,1.19463,1,3,0,12.591,0.585402
-12.8786,0.953349,1.19463,2,3,0,12.9156,0.723036
-13.344,0.792973,1.19463,2,3,0,14.5265,0.483607
-12.9754,0.698668,1.19463,2,3,0,15.0949,0.733462
-13.3178,0.911773,1.19463,1,1,0,13.3977,0.762562
-13.3178,0.677628,1.19463,1,1,0,14.6146,0.762562
-13.3178,0.742134,1.19463,1,1,0,14.3201,0.762562
-12.5064,0.981054,1.19463,2,3,0,13.3852,0.624
-12.5626,0.923911,1.19463,2,3,0,12.8455,0.593225
-12.5099,0.991334,1.19463,2,3,0,12.6026,0.643441
-12.6737,0.870163,1.19463,2,3,0,13.1361,0.565845
-13.4029,0.888879,1.19463,2,3,0,13.4151,0.478466
-14.2163,0.750482,1.19463,1,1,0,14.4411,0.420415
-14.0722,1,1.19463,1,1,0,14.6989,0.429376
-14.7501,0.791425,1.19463,1,1,0,15.2123,0.390479
-13.1514,1,1.19463,1,1,0,14.2786,0.501854
-12.7942,1,1.19463,1,1,0,13.0884,0.545246
-12.5789,1,1.19463,1,1,0,12.7275,0.588154
-13.0477,0.848419,1.19463,1,1,0,13.0496,0.512833
-12.6443,1,1.19463,2,3,0,12.9222,0.5719
-13.8405,0.65473,1.19463,1,1,0,13.8413,0.444803
-14.9525,0.680739,1.19463,1,1,0,15.2899,0.380234
-13.4499,1,1.19463,2,3,0,14.6096,0.474487
-13.4431,1,1.19463,2,3,0,13.7785,0.475055
-16.0492,0.407481,1.19463,1,1,0,16.158,0.332255
-13.5245,1,1.19463,1,1,0,15.3148,0.468376
-13.5245,0.651991,1.19463,1,1,0,14.5472,0.468376
-12.9211,1,1.19463,1,1,0,13.3959,0.527773
-12.5552,1,1.19463,1,1,0,12.7942,0.595765
-12.8038,0.917156,1.19463,1,1,0,12.8062,0.543811
-13.8226,0.696118,1.19463,1,1,0,13.8538,0.446053
-12.7356,1,1.19463,1,1,0,13.4511,0.554588
-12.5589,1,1.19463,2,3,0,12.6795,0.5945
-12.5589,0.733817,1.19463,1,3,0,13.5771,0.5945
-12.5046,0.959528,1.19463,2,3,0,12.735,0.628188
-12.559,0.982331,1.19463,2,3,0,12.5949,0.667685
-12.8061,0.892293,1.19463,2,3,0,13.1401,0.543463
-12.5734,1,1.19463,1,1,0,12.7314,0.589807
-12.5123,1,1.19463,1,1,0,12.5527,0.617312
-12.5652,0.991103,1.19463,2,3,0,12.5653,0.592391
-12.5779,0.995627,1.19463,1,1,0,12.5969,0.588461
-13.1514,0.558105,1.19463,2,3,0,14.8207,0.501852
-12.9315,1,1.19463,1,1,0,13.1958,0.526469
-12.6012,0.921285,1.19463,2,3,0,13.3774,0.679339
-12.9806,0.896372,1.19463,1,3,0,13.1868,0.520505
-14.1255,0.849496,1.19463,2,3,0,14.1963,0.426012
-13.0121,1,1.19463,2,3,0,13.8114,0.516844
-12.6462,1,1.19463,2,3,0,12.902,0.571483
-12.535,0.990044,1.19463,1,3,0,12.6774,0.658793
-12.535,0.76551,1.19463,1,3,0,13.3277,0.658793
-12.5685,0.934679,1.19463,2,3,0,12.8716,0.670648
-13.4964,0.438078,1.19463,2,3,0,16.1368,0.77475
-12.5064,0.973894,1.19463,1,3,0,13.3391,0.624016
-13.1354,0.725647,1.19463,2,3,0,13.9213,0.748246
-12.5196,0.886688,1.19463,2,3,0,14.0877,0.650929
-12.5205,0.982989,1.19463,2,3,0,12.5924,0.651483
-12.5205,0.744381,1.19463,1,3,0,13.3545,0.651483
-12.6186,0.971568,1.19463,1,3,0,12.6604,0.577726
-12.9929,0.876587,1.19463,1,1,0,13.0045,0.519067
-12.5123,0.997758,1.19463,1,3,0,12.9016,0.645662
-12.6336,0.676566,1.19463,2,3,0,14.3854,0.574246
-13.0198,0.872733,1.19463,1,1,0,13.0347,0.51596
-12.5988,0.694327,1.19463,2,3,0,14.4355,0.582651
-12.5988,0.742944,1.19463,1,3,0,13.2991,0.582651
-12.7008,0.989125,1.19463,2,3,0,12.7022,0.698845
-13.1168,0.800993,1.19463,2,3,0,14.0195,0.505408
-12.5061,1,1.19463,1,3,0,12.9699,0.638661
-12.5047,1,1.19463,2,3,0,12.5057,0.635486
-12.5047,0.956932,1.19463,1,3,0,12.6276,0.635486
-12.5613,0.985289,1.19463,1,3,0,12.564,0.668431
-12.6661,0.913941,1.19463,2,3,0,13.0066,0.692822
-14.3728,0.673678,1.19463,1,3,0,14.4173,0.819495
-15.2276,0.844446,1.19463,1,1,0,15.4964,0.849924
-13.8396,1,1.19463,1,1,0,15.0313,0.794652
-12.898,1,1.19463,1,1,0,13.6011,0.725239
-12.8994,0.999597,1.19463,1,1,0,13.018,0.725397
-12.6671,1,1.19463,1,1,0,12.8511,0.693016
-12.9353,0.70468,1.19463,2,3,0,14.6365,0.525994
-13.1062,0.940973,1.19463,1,1,0,13.2356,0.506523
-13.3368,0.921071,1.19463,1,1,0,13.5194,0.484247
-12.6533,1,1.19463,1,1,0,13.1045,0.569989
-13.1542,0.837761,1.19463,1,1,0,13.1693,0.501572
-12.9964,1,1.19463,1,1,0,13.2503,0.518654
-12.8408,0.935065,1.19463,2,3,0,13.4696,0.718542
-12.5271,1,1.19463,1,3,0,12.7463,0.655091
-12.5271,0.905127,1.19463,1,3,0,12.851,0.655091
-12.8441,0.925824,1.19463,1,3,0,12.848,0.718948
-14.0773,0.720057,1.19463,1,1,0,14.0775,0.80647
-12.7345,0.918441,1.19463,2,3,0,14.8603,0.704151
-12.5481,0.898107,1.19463,2,3,0,13.3708,0.663968
-12.5197,1,1.19463,1,1,0,12.541,0.650989
-13.5303,0.770115,1.19463,1,3,0,13.6036,0.776901
-13.6399,0.973552,1.19463,1,1,0,13.8993,0.783553
-12.5779,1,1.19463,2,3,0,13.502,0.588448
-12.5178,0.995104,1.19463,1,3,0,12.5902,0.649743
-12.5178,0.222822,1.19463,1,3,0,16.8175,0.649743
-12.5178,0.633765,1.19463,1,3,0,13.7544,0.649743
-12.5252,0.973987,1.19463,2,3,0,12.6475,0.654128
-13.595,0.738406,1.19463,1,3,0,13.7497,0.462817
-13.1463,1,1.19463,2,3,0,13.6089,0.502366
-12.5472,1,1.19463,1,3,0,12.9379,0.598729
-12.6703,0.958305,1.19463,1,1,0,12.675,0.566515
-12.7601,0.989647,1.19463,2,3,0,12.8062,0.550567
-12.7431,1,1.19463,1,1,0,12.8346,0.553345
-12.7009,1,1.19463,1,1,0,12.7905,0.560689
-12.5208,0.992901,1.19463,1,3,0,12.6967,0.651621
-12.8624,0.918801,1.19463,1,3,0,12.8702,0.721137
-13.9714,0.89596,1.19463,2,3,0,13.974,0.801372
-13.9714,0.640832,1.19463,1,1,0,15.7921,0.801372
-12.7287,1,1.19463,2,3,0,13.6903,0.555771
-12.5446,1,1.19463,1,1,0,12.6671,0.599735
-12.5042,0.97599,1.19463,2,3,0,12.6501,0.629805
-12.5283,0.979427,1.19463,2,3,0,12.5946,0.607012
-13.9174,0.676399,1.19463,1,3,0,13.9456,0.439533
-12.7197,1,1.19463,2,3,0,14.0464,0.701872
-12.5749,1,1.19463,2,3,0,12.6821,0.58936
-12.5041,0.986117,1.19463,2,3,0,12.642,0.63053
-12.5041,0.749619,1.19463,1,3,0,13.3635,0.63053
-12.5572,0.953188,1.19463,2,3,0,12.7121,0.595056
-12.5093,0.693656,1.19463,2,3,0,14.1508,0.62025
-12.5069,1,1.19463,1,1,0,12.5091,0.623324
-13.0462,0.861595,1.19463,1,3,0,13.0677,0.512994
-12.8265,1,1.19463,1,1,0,13.0547,0.540491
-14.2155,0.63929,1.19463,2,3,0,15.2519,0.812765
-14.0124,1,1.19463,1,1,0,14.5173,0.803376
-14.0124,0.792436,1.19463,1,1,0,15.0604,0.803376
-14.6711,0.868629,1.19463,1,1,0,14.9153,0.831171
-12.5273,0.968784,1.19463,1,3,0,14.2576,0.655198
-12.7094,0.948764,1.19463,1,3,0,12.7745,0.559149
-13.2184,0.834877,1.19463,1,1,0,13.2475,0.495225
-14.78,0.807203,1.19463,2,3,0,14.8921,0.388935
-13.1099,1,1.19463,2,3,0,14.2686,0.506134
-13.3999,0.901789,1.19463,1,1,0,13.5772,0.478722
-12.9636,1,1.19463,2,3,0,13.2675,0.732258
-12.541,1,1.19463,1,3,0,12.8373,0.661275
-13.5917,0.768838,1.19463,1,3,0,13.6428,0.780681
-12.6006,0.938314,1.19463,1,3,0,13.6582,0.5822
-12.6679,0.9587,1.19463,2,3,0,12.8253,0.693149
-13.181,0.942995,1.19463,2,3,0,13.185,0.752042
-14.0663,0.923875,1.19463,2,3,0,14.1094,0.429754
-13.0372,1,1.19463,1,1,0,13.7943,0.513996
-12.5378,0.988376,1.19463,1,3,0,12.9988,0.659971
-12.768,0.743684,1.19463,2,3,0,14.003,0.549303
-12.6307,1,1.19463,2,3,0,12.7265,0.685922
-12.8561,0.934744,1.19463,1,1,0,12.869,0.720398
# 
#  Elapsed Time: 0.007 seconds (Warm-up)
#                0.013 seconds (Sampling)
#                0.02 seconds (Total)
# 
